,Unnamed: 0.1,Unnamed: 0,Competition,Country,Round,Apparatus,Rank,Score,Location,days_till_paris,names,rate_of_change,average_apparatus_rank
4293,4293,4294,2022 9th Senior Artistic Gymnastics Asian Championships,KOR,qual,BB,5.0,0.8364968152866242,"Doha, Qatar",0.8637911464245176,YUNSEO LEE,-0.0056182256983733315,0.11056751467710371
4294,4294,4295,2022 9th Senior Artistic Gymnastics Asian Championships,KOR,final,FX,3.0,0.845031847133758,"Doha, Qatar",0.8637911464245176,YUNSEO LEE,-0.004983608842079047,0.0898972602739726
4295,4295,4296,2022 9th Senior Artistic Gymnastics Asian Championships,KOR,qual,FX,5.0,0.8514012738853504,"Doha, Qatar",0.8637911464245176,YUNSEO LEE,-0.004983608842079047,0.0898972602739726
4296,4296,4297,2022 9th Senior Artistic Gymnastics Asian Championships,KOR,final,UB,3.0,0.9192993630573248,"Doha, Qatar",0.8637911464245176,YUNSEO LEE,-0.01493216132458175,0.0821917808219178
4297,4297,4298,2022 9th Senior Artistic Gymnastics Asian Championships,KOR,qual,UB,3.0,0.9108280254777071,"Doha, Qatar",0.8637911464245176,YUNSEO LEE,-0.01493216132458175,0.0821917808219178
4298,4298,4299,2023 10th Senior Artistic Gymnastics Asian Championships,KOR,qual,BB,12.0,0.7855414012738854,Singapore,0.44948921679909193,YUNSEO LEE,-0.0056182256983733315,0.11056751467710371
4299,4299,4300,2023 10th Senior Artistic Gymnastics Asian Championships,KOR,qual,FX,3.0,0.8385987261146497,Singapore,0.44948921679909193,YUNSEO LEE,-0.004983608842079047,0.0898972602739726
4300,4300,4301,2023 10th Senior Artistic Gymnastics Asian Championships,KOR,final,FX,6.0,0.7982802547770701,Singapore,0.44948921679909193,YUNSEO LEE,-0.004983608842079047,0.0898972602739726
4301,4301,4302,2023 10th Senior Artistic Gymnastics Asian Championships,KOR,final,UB,2.0,0.9044585987261147,Singapore,0.44948921679909193,YUNSEO LEE,-0.01493216132458175,0.0821917808219178
4302,4302,4303,2023 10th Senior Artistic Gymnastics Asian Championships,KOR,qual,UB,2.0,0.895923566878981,Singapore,0.44948921679909193,YUNSEO LEE,-0.01493216132458175,0.0821917808219178
4303,4303,4304,2023 52nd FIG Artistic Gymnastics World Championships,KOR,AAfinal,BB,22.0,0.7855414012738854,"Antwerp, Belgium",0.34506242905788875,YUNSEO LEE,-0.0056182256983733315,0.11056751467710371
4304,4304,4305,2023 52nd FIG Artistic Gymnastics World Championships,KOR,qual,BB,36.0,0.8131210191082803,"Antwerp, Belgium",0.34506242905788875,YUNSEO LEE,-0.0056182256983733315,0.11056751467710371
4305,4305,4306,2023 52nd FIG Artistic Gymnastics World Championships,KOR,AAfinal,FX,13.0,0.821656050955414,"Antwerp, Belgium",0.34506242905788875,YUNSEO LEE,-0.004983608842079047,0.0898972602739726
4306,4306,4307,2023 52nd FIG Artistic Gymnastics World Championships,KOR,qual,FX,28.0,0.8280254777070064,"Antwerp, Belgium",0.34506242905788875,YUNSEO LEE,-0.004983608842079047,0.0898972602739726
4307,4307,4308,2023 52nd FIG Artistic Gymnastics World Championships,KOR,AAfinal,UB,9.0,0.8768152866242038,"Antwerp, Belgium",0.34506242905788875,YUNSEO LEE,-0.01493216132458175,0.0821917808219178
4308,4308,4309,2023 52nd FIG Artistic Gymnastics World Championships,KOR,qual,UB,22.0,0.868343949044586,"Antwerp, Belgium",0.34506242905788875,YUNSEO LEE,-0.01493216132458175,0.0821917808219178
4309,4309,4310,2023 52nd FIG Artistic Gymnastics World Championships,KOR,AAfinal,VT,24.0,0.8110191082802548,"Antwerp, Belgium",0.34506242905788875,YUNSEO LEE,0.010185071231841345,0.2928082191780822
4310,4310,4311,2023 52nd FIG Artistic Gymnastics World Championships,KOR,qual,VT,48.0,0.8471337579617835,"Antwerp, Belgium",0.34506242905788875,YUNSEO LEE,0.010185071231841345,0.2928082191780822
4311,4311,4312,2022 Senior European Championships,NOR,qual,FX,84.0,0.7197452229299364,"Munich, Germany",0.7945516458569807,MADELEN LEITNER,0.0,0.5753424657534246
4312,4312,4313,2022 51st FIG Artistic Gymnastics World Championships,VEN,qual,BB,137.0,0.6156687898089173,"Liverpool, England",0.7253121452894438,MILCA LEON,0.08193009614675778,0.273972602739726
4313,4313,4314,2022 51st FIG Artistic Gymnastics World Championships,VEN,qual,FX,113.0,0.7452229299363057,"Liverpool, England",0.7253121452894438,MILCA LEON,-0.01930657792661388,0.34703196347031956
4314,4314,4315,2022 51st FIG Artistic Gymnastics World Championships,VEN,qual,UB,90.0,0.7494267515923567,"Liverpool, England",0.7253121452894438,MILCA LEON,0.025765505814789882,0.19006849315068494
4315,4315,4316,2022 51st FIG Artistic Gymnastics World Championships,VEN,qual,VT,117.0,0.7770700636942675,"Liverpool, England",0.7253121452894438,MILCA LEON,0.007020573791495879,0.34703196347031956
4316,4316,4317,2023 Central American and Caribbean Games,VEN,AAfinal,BB,11.0,0.7101910828025478,"San Salvador, El Salvador",0.44948921679909193,MILCA LEON,0.08193009614675778,0.273972602739726
4317,4317,4318,2023 Central American and Caribbean Games,VEN,final,BB,8.0,0.5382165605095541,"San Salvador, El Salvador",0.44948921679909193,MILCA LEON,0.08193009614675778,0.273972602739726
4318,4318,4319,2023 Central American and Caribbean Games,VEN,qual,BB,4.0,0.7643312101910829,"San Salvador, El Salvador",0.44948921679909193,MILCA LEON,0.08193009614675778,0.273972602739726
4319,4319,4320,2023 Central American and Caribbean Games,VEN,AAfinal,FX,14.0,0.697452229299363,"San Salvador, El Salvador",0.44948921679909193,MILCA LEON,-0.01930657792661388,0.34703196347031956
4320,4320,4321,2023 Central American and Caribbean Games,VEN,qual,FX,25.0,0.7101910828025478,"San Salvador, El Salvador",0.44948921679909193,MILCA LEON,-0.01930657792661388,0.34703196347031956
4321,4321,4322,2023 Central American and Caribbean Games,VEN,AAfinal,UB,8.0,0.7579617834394905,"San Salvador, El Salvador",0.44948921679909193,MILCA LEON,0.025765505814789882,0.19006849315068494
4322,4322,4323,2023 Central American and Caribbean Games,VEN,final,UB,7.0,0.7643312101910829,"San Salvador, El Salvador",0.44948921679909193,MILCA LEON,0.025765505814789882,0.19006849315068494
4323,4323,4324,2023 Central American and Caribbean Games,VEN,qual,UB,6.0,0.7961783439490446,"San Salvador, El Salvador",0.44948921679909193,MILCA LEON,0.025765505814789882,0.19006849315068494
4324,4324,4325,2023 Central American and Caribbean Games,VEN,AAfinal,VT,14.0,0.767515923566879,"San Salvador, El Salvador",0.44948921679909193,MILCA LEON,0.007020573791495879,0.34703196347031956
4325,4325,4326,2023 Central American and Caribbean Games,VEN,qual,VT,21.0,0.7898089171974523,"San Salvador, El Salvador",0.44948921679909193,MILCA LEON,0.007020573791495879,0.34703196347031956
4326,4326,4327,2023 Artistic Gymnastics Senior Pan American Championships,VEN,TeamQual,BB,,0.6114649681528662,"Medellin, Colombia",0.48467650397275824,MILCA ANDREINA LEON ANDRADE,0.0,0.0
4327,4327,4328,2023 Artistic Gymnastics Senior Pan American Championships,VEN,TeamQual,FX,,0.6985350318471338,"Medellin, Colombia",0.48467650397275824,MILCA ANDREINA LEON ANDRADE,0.0,0.0
4328,4328,4329,2023 Artistic Gymnastics Senior Pan American Championships,VEN,TeamQual,UB,,0.6836305732484077,"Medellin, Colombia",0.48467650397275824,MILCA ANDREINA LEON ANDRADE,0.0,0.0
4329,4329,4330,2023 Artistic Gymnastics Senior Pan American Championships,VEN,TeamQual,VT,,0.7664331210191083,"Medellin, Colombia",0.48467650397275824,MILCA ANDREINA LEON ANDRADE,0.0,0.0
4330,4330,4331,2023 U.S. Championships,USA,qual,BB,,0.8312101910828026,"San Jose, CA",0.38024971623155507,MYLI LEW,0.0,0.0
4331,4331,4332,2023 U.S. Championships,USA,final,BB,,0.7802547770700637,"San Jose, CA",0.38024971623155507,MYLI LEW,0.0,0.0
4332,4332,4333,2023 U.S. Championships,USA,qual,FX,,0.7707006369426752,"San Jose, CA",0.38024971623155507,MYLI LEW,0.0,0.0
4333,4333,4334,2023 U.S. Championships,USA,final,FX,,0.7547770700636943,"San Jose, CA",0.38024971623155507,MYLI LEW,0.0,0.0
4334,4334,4335,2023 U.S. Championships,USA,qual,UB,,0.8853503184713376,"San Jose, CA",0.38024971623155507,MYLI LEW,-0.05890882014273132,0.0
4335,4335,4336,2023 U.S. Championships,USA,final,UB,,0.7898089171974523,"San Jose, CA",0.38024971623155507,MYLI LEW,-0.05890882014273132,0.0
4336,4336,4337,2023 U.S. Championships,USA,qual,VT,,0.8375796178343949,"San Jose, CA",0.38024971623155507,MYLI LEW,0.011781764028545923,0.0
4337,4337,4338,2023 U.S. Championships,USA,final,VT,,0.8407643312101911,"San Jose, CA",0.38024971623155507,MYLI LEW,0.011781764028545923,0.0
4338,4338,4339,2023 Winter Cup,USA,AAfinal,UB,3.0,0.8694267515923567,"Louisville, Kentucky",0.5856980703745743,MYLI LEW,-0.05890882014273132,0.0
4339,4339,4340,2023 Winter Cup,USA,AAfinal,VT,,0.8248407643312102,"Louisville, Kentucky",0.5856980703745743,MYLI LEW,0.011781764028545923,0.0
4340,4340,4341,2022 British Gymnastics Championships,GBR,final,UB,8.0,0.6783439490445861,"Liverpool, England",0.9682179341657208,LUCY LEWIS,0.018695884178997445,0.08904109589041095
4341,4341,4342,2022 British Gymnastics Championships,GBR,qual,UB,8.0,0.802547770700637,"Liverpool, England",0.9682179341657208,LUCY LEWIS,0.018695884178997445,0.08904109589041095
4342,4342,4343,2023 British Gymnastics Championships,GBR,qual,BB,14.0,0.7579617834394905,"Liverpool, England",0.5539160045402951,LUCY LEWIS,0.0,0.0958904109589041
4343,4343,4344,2023 British Gymnastics Championships,GBR,qual,FX,18.0,0.7420382165605096,"Liverpool, England",0.5539160045402951,LUCY LEWIS,0.0,0.1232876712328767
4344,4344,4345,2023 British Gymnastics Championships,GBR,qual,UB,23.0,0.7292993630573248,"Liverpool, England",0.5539160045402951,LUCY LEWIS,0.018695884178997445,0.08904109589041095
4345,4345,4346,2023 52nd FIG Artistic Gymnastics World Championships,TPE,qual,BB,40.0,0.8089171974522293,"Antwerp, Belgium",0.34506242905788875,YI CHUN LIAO,0.0,0.273972602739726
4346,4346,4347,2023 52nd FIG Artistic Gymnastics World Championships,TPE,qual,FX,97.0,0.7664331210191083,"Antwerp, Belgium",0.34506242905788875,YI CHUN LIAO,0.0,0.6643835616438356
4347,4347,4348,2023 52nd FIG Artistic Gymnastics World Championships,TPE,qual,UB,118.0,0.7324840764331211,"Antwerp, Belgium",0.34506242905788875,YI CHUN LIAO,0.0,0.8082191780821918
4348,4348,4349,2023 52nd FIG Artistic Gymnastics World Championships,TPE,qual,VT,121.0,0.8067515923566879,"Antwerp, Belgium",0.34506242905788875,YI CHUN LIAO,0.0,0.8287671232876712
4349,4349,4350,2023 10th Senior Artistic Gymnastics Asian Championships,TPE,final,BB,7.0,0.7536942675159236,Singapore,0.44948921679909193,YI-CHUN LIAO,0.0,0.0547945205479452
4350,4350,4351,2023 10th Senior Artistic Gymnastics Asian Championships,TPE,qual,BB,9.0,0.8067515923566879,Singapore,0.44948921679909193,YI-CHUN LIAO,0.0,0.0547945205479452
4351,4351,4352,2023 10th Senior Artistic Gymnastics Asian Championships,TPE,final,FX,5.0,0.8173885350318472,Singapore,0.44948921679909193,YI-CHUN LIAO,0.0,0.0
4352,4352,4353,2023 10th Senior Artistic Gymnastics Asian Championships,TPE,qual,FX,,0.8301273885350319,Singapore,0.44948921679909193,YI-CHUN LIAO,0.0,0.0
4353,4353,4354,2023 10th Senior Artistic Gymnastics Asian Championships,TPE,qual,UB,16.0,0.7685350318471338,Singapore,0.44948921679909193,YI-CHUN LIAO,0.0,0.1095890410958904
4354,4354,4355,2023 10th Senior Artistic Gymnastics Asian Championships,TPE,qual,VT,,0.760063694267516,Singapore,0.44948921679909193,YI-CHUN LIAO,0.0,0.0
4355,4355,4356,2023 10th Senior Artistic Gymnastics Asian Championships,SIN,qual,BB,15.0,0.7707006369426752,Singapore,0.44948921679909193,KAITLYN LIM,0.009988287068697189,0.09041095890410958
4356,4356,4357,2023 10th Senior Artistic Gymnastics Asian Championships,SIN,qual,FX,33.0,0.7282165605095542,Singapore,0.44948921679909193,KAITLYN LIM,0.008989458361827128,0.1695205479452055
4357,4357,4358,2023 10th Senior Artistic Gymnastics Asian Championships,SIN,qual,UB,30.0,0.6815286624203821,Singapore,0.44948921679909193,KAITLYN LIM,-0.1051414866919679,0.15525114155251143
4358,4358,4359,2023 10th Senior Artistic Gymnastics Asian Championships,SIN,qual,VT,15.0,0.7855414012738854,Singapore,0.44948921679909193,KAITLYN LIM,0.0,0.10102739726027397
4359,4359,4360,2023 10th Senior Artistic Gymnastics Asian Championships,SIN,qual,VT,15.0,0.7494267515923567,Singapore,0.44948921679909193,KAITLYN LIM,0.0,0.10102739726027397
4360,4360,4361,BIRMINGHAM 2022 Commonwealth Games,SGP,qual,BB,21.0,0.7261146496815287,"Birmingham, England",0.8297389330306469,KAITLYN LIM,0.009988287068697189,0.09041095890410958
4361,4361,4362,BIRMINGHAM 2022 Commonwealth Games,SGP,qual,FX,28.0,0.7038216560509555,"Birmingham, England",0.8297389330306469,KAITLYN LIM,0.008989458361827128,0.1695205479452055
4362,4362,4363,HANGZHOU 2022 19th Asian Games,SGP,final,BB,8.0,0.7388535031847134,"Hangzhou, China",0.34506242905788875,KAITLYN LIM,0.009988287068697189,0.09041095890410958
4363,4363,4364,HANGZHOU 2022 19th Asian Games,SGP,qual,BB,11.0,0.7940127388535032,"Hangzhou, China",0.34506242905788875,KAITLYN LIM,0.009988287068697189,0.09041095890410958
4364,4364,4365,HANGZHOU 2022 19th Asian Games,SGP,AAfinal,BB,11.0,0.7579617834394905,"Hangzhou, China",0.34506242905788875,KAITLYN LIM,0.009988287068697189,0.09041095890410958
4365,4365,4366,HANGZHOU 2022 19th Asian Games,SGP,qual,FX,27.0,0.7239490445859873,"Hangzhou, China",0.34506242905788875,KAITLYN LIM,0.008989458361827128,0.1695205479452055
4366,4366,4367,HANGZHOU 2022 19th Asian Games,SGP,AAfinal,FX,11.0,0.7324840764331211,"Hangzhou, China",0.34506242905788875,KAITLYN LIM,0.008989458361827128,0.1695205479452055
4367,4367,4368,HANGZHOU 2022 19th Asian Games,SGP,qual,UB,23.0,0.6602547770700637,"Hangzhou, China",0.34506242905788875,KAITLYN LIM,-0.1051414866919679,0.15525114155251143
4368,4368,4369,HANGZHOU 2022 19th Asian Games,SGP,AAfinal,UB,15.0,0.6092993630573249,"Hangzhou, China",0.34506242905788875,KAITLYN LIM,-0.1051414866919679,0.15525114155251143
4369,4369,4370,HANGZHOU 2022 19th Asian Games,SGP,AAfinal,VT,9.0,0.7961783439490446,"Hangzhou, China",0.34506242905788875,KAITLYN LIM,0.0,0.10102739726027397
4370,4370,4371,HANGZHOU 2022 19th Asian Games,SGP,qual,VT,20.0,0.7855414012738854,"Hangzhou, China",0.34506242905788875,KAITLYN LIM,0.0,0.10102739726027397
4371,4371,4372,HANGZHOU 2022 19th Asian Games,KOR,qual,BB,22.0,0.7345859872611465,"Hangzhou, China",0.34506242905788875,SUMIN LIM,0.0,0.10273972602739725
4372,4372,4373,HANGZHOU 2022 19th Asian Games,KOR,AAfinal,BB,8.0,0.7919108280254777,"Hangzhou, China",0.34506242905788875,SUMIN LIM,0.0,0.10273972602739725
4373,4373,4374,HANGZHOU 2022 19th Asian Games,KOR,final,FX,3.0,0.8152866242038217,"Hangzhou, China",0.34506242905788875,SUMIN LIM,0.0,0.03424657534246575
4374,4374,4375,HANGZHOU 2022 19th Asian Games,KOR,qual,FX,7.0,0.8301273885350319,"Hangzhou, China",0.34506242905788875,SUMIN LIM,0.0,0.03424657534246575
4375,4375,4376,HANGZHOU 2022 19th Asian Games,KOR,AAfinal,FX,5.0,0.8237579617834395,"Hangzhou, China",0.34506242905788875,SUMIN LIM,0.0,0.03424657534246575
4376,4376,4377,HANGZHOU 2022 19th Asian Games,KOR,qual,UB,25.0,0.6496815286624203,"Hangzhou, China",0.34506242905788875,SUMIN LIM,0.0,0.11301369863013698
4377,4377,4378,HANGZHOU 2022 19th Asian Games,KOR,AAfinal,UB,8.0,0.7070063694267515,"Hangzhou, China",0.34506242905788875,SUMIN LIM,0.0,0.11301369863013698
4378,4378,4379,HANGZHOU 2022 19th Asian Games,KOR,AAfinal,VT,8.0,0.8089171974522293,"Hangzhou, China",0.34506242905788875,SUMIN LIM,0.0,0.0821917808219178
4379,4379,4380,HANGZHOU 2022 19th Asian Games,KOR,qual,VT,14.0,0.8067515923566879,"Hangzhou, China",0.34506242905788875,SUMIN LIM,0.0,0.0821917808219178
4380,4380,4381,HANGZHOU 2022 19th Asian Games,KOR,qual,VT,14.0,0.7643312101910829,"Hangzhou, China",0.34506242905788875,SUMIN LIM,0.0,0.0821917808219178
4381,4381,4382,2023 Osijek World Challenge Cup,BRA,qual,BB,22.0,0.6878980891719746,"Osijek, Croatia",0.44948921679909193,ANA LUIZA LIMA,0.0,0.1506849315068493
4382,4382,4383,2023 Artistic Gymnastics Senior Pan American Championships,BRA,TeamFinal,BB,,0.7303821656050956,"Medellin, Colombia",0.48467650397275824,ANDREZA HELOISA LIMA DE LIMA,0.0,0.0
4383,4383,4384,2023 Artistic Gymnastics Senior Pan American Championships,BRA,TeamQual,BB,,0.7728025477707006,"Medellin, Colombia",0.48467650397275824,ANDREZA HELOISA LIMA DE LIMA,0.0,0.0
4384,4384,4385,2023 Artistic Gymnastics Senior Pan American Championships,BRA,TeamQual,FX,,0.7622292993630574,"Medellin, Colombia",0.48467650397275824,ANDREZA HELOISA LIMA DE LIMA,0.0,0.0
4385,4385,4386,2023 Artistic Gymnastics Senior Pan American Championships,BRA,TeamFinal,UB,,0.7749681528662421,"Medellin, Colombia",0.48467650397275824,ANDREZA HELOISA LIMA DE LIMA,0.0,0.0
4386,4386,4387,2023 Artistic Gymnastics Senior Pan American Championships,BRA,TeamQual,UB,,0.7813375796178343,"Medellin, Colombia",0.48467650397275824,ANDREZA HELOISA LIMA DE LIMA,0.0,0.0
4387,4387,4388,2023 Artistic Gymnastics Senior Pan American Championships,BRA,TeamFinal,VT,,0.7919108280254777,"Medellin, Colombia",0.48467650397275824,ANDREZA HELOISA LIMA DE LIMA,0.0,0.0
4388,4388,4389,2023 Artistic Gymnastics Senior Pan American Championships,BRA,TeamQual,VT,,0.7707006369426752,"Medellin, Colombia",0.48467650397275824,ANDREZA HELOISA LIMA DE LIMA,0.0,0.0
4389,4389,4390,2023 FISU World University Games,TPE,qual,BB,15.0,0.7557961783439491,"Chengdu, China",0.38024971623155507,YI LIN,0.0,0.10273972602739725
4390,4390,4391,2023 FISU World University Games,TPE,qual,FX,34.0,0.709108280254777,"Chengdu, China",0.38024971623155507,YI LIN,0.0,0.2328767123287671
4391,4391,4392,2023 FISU World University Games,TPE,qual,UB,24.0,0.7345859872611465,"Chengdu, China",0.38024971623155507,YI LIN,0.0,0.1643835616438356
4392,4392,4393,2023 FISU World University Games,TPE,qual,VT,20.0,0.8131210191082803,"Chengdu, China",0.38024971623155507,YI LIN,0.0,0.1004566210045662
4393,4393,4394,2023 FISU World University Games,TPE,qual,VT,12.0,0.8131210191082803,"Chengdu, China",0.38024971623155507,YI LIN,0.0,0.1004566210045662
4394,4394,4395,2023 FISU World University Games,TPE,qual,VT,12.0,0.7621656050955414,"Chengdu, China",0.38024971623155507,YI LIN,0.0,0.1004566210045662
4395,4395,4396,2023 52nd FIG Artistic Gymnastics World Championships,TPE,qual,BB,135.0,0.6963694267515924,"Antwerp, Belgium",0.34506242905788875,YI CHEN LIN,0.0,0.5308219178082192
4396,4396,4397,2023 52nd FIG Artistic Gymnastics World Championships,TPE,qual,FX,148.0,0.6496815286624203,"Antwerp, Belgium",0.34506242905788875,YI CHEN LIN,0.0,0.5856164383561644
4397,4397,4398,2023 52nd FIG Artistic Gymnastics World Championships,TPE,qual,UB,151.0,0.5796178343949044,"Antwerp, Belgium",0.34506242905788875,YI CHEN LIN,0.0,0.5787671232876712
4398,4398,4399,2023 52nd FIG Artistic Gymnastics World Championships,TPE,qual,VT,148.0,0.7473248407643313,"Antwerp, Belgium",0.34506242905788875,YI CHEN LIN,0.0,0.3613013698630137
4399,4399,4400,2023 52nd FIG Artistic Gymnastics World Championships,TPE,qual,VT,33.0,0.7473248407643313,"Antwerp, Belgium",0.34506242905788875,YI CHEN LIN,0.0,0.3613013698630137
4400,4400,4401,HANGZHOU 2022 19th Asian Games,TPE,qual,BB,20.0,0.7388535031847134,"Hangzhou, China",0.34506242905788875,YI CHEN LIN,0.0,0.5308219178082192
4401,4401,4402,HANGZHOU 2022 19th Asian Games,TPE,qual,FX,23.0,0.7515923566878981,"Hangzhou, China",0.34506242905788875,YI CHEN LIN,0.0,0.5856164383561644
4402,4402,4403,HANGZHOU 2022 19th Asian Games,TPE,qual,UB,18.0,0.7282165605095542,"Hangzhou, China",0.34506242905788875,YI CHEN LIN,0.0,0.5787671232876712
4403,4403,4404,HANGZHOU 2022 19th Asian Games,TPE,qual,VT,15.0,0.8067515923566879,"Hangzhou, China",0.34506242905788875,YI CHEN LIN,0.0,0.3613013698630137
4404,4404,4405,HANGZHOU 2022 19th Asian Games,TPE,qual,VT,15.0,0.760063694267516,"Hangzhou, China",0.34506242905788875,YI CHEN LIN,0.0,0.3613013698630137
4405,4405,4406,2023 10th Senior Artistic Gymnastics Asian Championships,TPE,qual,FX,31.0,0.7409554140127388,Singapore,0.44948921679909193,YI-CHEN LIN,0.0,0.21232876712328766
